datetime_UTC,water_level
2022-01-01 00:30:00,0.8829682563091024
2022-01-01 01:00:00,0.7129682793562316
2022-01-01 01:30:00,0.5563016230210368
2022-01-01 02:00:00,0.37296828571406043
2022-01-01 02:30:00,0.1629682823364639
2022-01-01 03:00:00,-0.06369838423086169
2022-01-01 03:30:00,-0.2870317206437683
2022-01-01 04:00:00,-0.48036505834810894
2022-01-01 04:30:00,-0.6136983738000489
2022-01-01 05:00:00,-0.6736983960524495
2022-01-01 05:30:00,-0.6603650555665589
2022-01-01 06:00:00,-0.6170317138885753
2022-01-01 06:30:00,-0.5636983817473348
2022-01-01 07:00:00,-0.5070317194516755
2022-01-01 07:30:00,-0.4470317170674896
2022-01-01 08:00:00,-0.4036983853236135
2022-01-01 08:30:00,-0.3636983787671026
2022-01-01 09:00:00,-0.3103650466258621
2022-01-01 09:30:00,-0.1936983831877804
2022-01-01 10:00:00,0.009634947463343918
2022-01-01 10:30:00,0.30630161308692927
2022-01-01 11:00:00,0.54630163255778
2022-01-01 11:30:00,0.6729682777667745
2022-01-01 12:00:00,0.6963016087159221
2022-01-01 12:30:00,0.6096349452281697
2022-01-01 13:00:00,0.4796349499965413
2022-01-01 13:30:00,0.30963495317545564
2022-01-01 14:00:00,0.1296349460228983
2022-01-01 14:30:00,-0.060365052834679335
2022-01-01 15:00:00,-0.2770317202464041
2022-01-01 15:30:00,-0.5203650500034587
2022-01-01 16:00:00,-0.7636983896946208
2022-01-01 16:30:00,-0.9536983674422203
2022-01-01 17:00:00,-1.0703650619243879
2022-01-01 17:30:00,-1.107031733359426
2022-01-01 18:00:00,-1.0870317126964826
2022-01-01 18:30:00,-1.0236983801578778
2022-01-01 19:00:00,-0.9536983873104351
2022-01-01 19:30:00,-0.8770317142859395
2022-01-01 20:00:00,-0.8003650611296592
2022-01-01 20:30:00,-0.7236983881051636
2022-01-01 21:00:00,-0.6570317055439251
2022-01-01 21:30:00,-0.5436983809526063
2022-01-01 22:00:00,-0.3670317138885753
2022-01-01 22:30:00,-0.07036504826498995
2022-01-01 23:00:00,0.30963495317545564
2022-01-01 23:30:00,0.686301618252665
2022-01-02 00:00:00,0.7963016325577797
2022-01-02 00:30:00,0.8129682833298747
2022-01-02 01:00:00,0.742968270614217
2022-01-02 01:30:00,0.6296349460228984
2022-01-02 02:00:00,0.4929682706142171
2022-01-02 02:30:00,0.35630160513964326
2022-01-02 03:00:00,0.19963495873855583
2022-01-02 03:30:00,0.04296828253514599
2022-01-02 04:00:00,-0.1336983839080033
2022-01-02 04:30:00,-0.28703171816024153
2022-01-02 05:00:00,-0.3803650494074123
2022-01-02 05:30:00,-0.4136983956550853
2022-01-02 06:00:00,-0.38703171468330394
2022-01-02 06:30:00,-0.33369838254206347
2022-01-02 07:00:00,-0.24703171657078435
2022-01-02 07:30:00,-0.1603650499786235
2022-01-02 08:00:00,-0.06703171624792585
2022-01-02 08:30:00,0.009634946221580412
2022-01-02 09:00:00,0.08963494443344107
2022-01-02 09:30:00,0.18963494840708403
2022-01-02 10:00:00,0.3196349436387125
2022-01-02 10:30:00,0.5129682912771606
2022-01-02 11:00:00,0.8263016238157652
2022-01-02 11:30:00,1.1729682777667743
2022-01-02 12:00:00,1.3996349666858416
2022-01-02 12:30:00,1.5096349412545267
2022-01-02 13:00:00,1.4796349698647562
2022-01-02 13:30:00,1.3529682650511168
2022-01-02 14:00:00,1.189634968275299
2022-01-02 14:30:00,0.992968250746002
2022-01-02 15:00:00,0.79630163255778
2022-01-02 15:30:00,0.5896349444334411
2022-01-02 16:00:00,0.3463016146763864
2022-01-02 16:30:00,0.07963494403607677
2022-01-02 17:00:00,-0.1603650505995052
2022-01-02 17:30:00,-0.3503650581494269
2022-01-02 18:00:00,-0.4270317262068686
2022-01-02 18:30:00,-0.40703172541214
2022-01-02 19:00:00,-0.3436983829394278
2022-01-02 19:30:00,-0.2703650524869856
2022-01-02 20:00:00,-0.15036505020214092
2022-01-02 20:30:00,-0.06369838360998004
2022-01-02 21:00:00,0.0163016139809989
2022-01-02 21:30:00,0.07630161884871156
2022-01-02 22:00:00,0.15630161209351848
2022-01-02 22:30:00,0.2729682817404174
2022-01-02 23:00:00,0.45296828889297475
